"留言"
" 看 ID 就知道要噓"
" 可以直接永桶嗎"
" 文組？連伺服器都不知道是什麼呵呵"
" 都AI了 誰理高端"
" 又是外銷轉進口啊，台灣CDC自己寫的垃圾"
" 垃圾不用討論"
" 為什麼寫的內容跟製造商文宣這麼像呢？水好深啊"
" 買高端不如買LLY"
" 喔 所以二樓覺得美國cdc是豬頭三 隨便論文都能刊"
" 不如二樓刊一篇看看"
" 哇，好像要投稿美國CDC很簡單一樣"
" 阿不如丟幾篇上來給大家觀摩一下"
" LLY太貴了，不如買 PFE ，26塊買 PE12 配息6%要輸"
" 很難"
" 哇 又是側翼買通美國囉"
" 所以呢? 不然你寫一篇食鹽水療效投稿看看啊"
" 期刊就是自己投稿啊  隨便自己吹"
" 期刊就台灣研究團隊自己給的資料，你怎麼不看能不能"
" 下得了二期"
" 工程師幹12年，東西那麼一點點成果，期刊都靠吹的了"
" 能真的下應用的沒幾個"
" 就騙低學經歷的不懂，寫過期刊的就懂了"
" 周志浩也是北醫欸 根本時鐘的形狀惹"
" 投期刊也要會上捏 有人講得好像發限動一樣"
" 用國家的力量買期刊"
" 裝睡的人會一直裝，無腦的人長不出腦"
" 肯定，但是不買，哈哈哈哈哈哈哈哈哈哈哈哈"
" 我也來寫一篇投投看是不是像上面說的隨便投都能上"
" 期刊是初步成果都能提，新東西上的機率也大，甚至一"
" 些理論公式推導，還沒有正式成果都能投期刊。但疫苗"
" 打到人體不僅是有嚴謹的三期認證，放量的二期作了沒"
" ？三期作了沒？"
" 這時間點 很重要嗎？ 對營收有幫助嗎"
" 有效又怎樣 之前出國還不是要補打"
" 現在賣的出去嗎"
" 沒市場的東西"
" 白癡 就是做研究的人投的論文啊，阿你都不用同儕審"
" 查，然後丟出來的數據都不用負責的，cdc 的期刊是"
" 來函照登的嗎？"
" 你當審稿者是塑膠？能夠上這些期刊都是有合理數據和"
" 實驗結果"
" 沒念過書的以為發現新大陸一樣"
" 好了啦"
" 人家都敢稱是真實世界的保護效果，你還在扯三期那"
" 個幾千的效果，難不成你是質疑該數據造假囉，然後"
" 用假數據還丟期刊去給全世界檢驗，還發表在 cdc 我"
" 也覺得你的邏輯是死掉了"
" 美國CDC是台灣衛福部的狗"
" 騙那些沒讀過研究所的傻B 那種期刊只要你有寫論文"
" 就會幫你刊登"
" 這樣解釋比較快"
" 不反對可以寫期刊，但二期沒過，他就是不該打入人體"
" 的東西"
" 更不用說打入人體當下就已經一堆國際認可的疫苗"
" 原文不是就寫疾管署投稿的嗎 疾管署官網也有新聞稿"
" 啊"
" 好歹高端也是打上百萬劑。什麼叫放量的二期，你知道"
" 你在講三小嗎？你知道 現在任何的一個新冠新疫苗都"
" 沒法做雙盲的三期實驗，通通都是橋接，因為即使是"
"  流感的疫苗通通都是橋接啊，樓上的那個，不懂就不"
" 要出來亂講話好嘛！"
" 你是有多白癡 誰跟你講二期沒過 不要再造謠了好嘛！"
" 三小叫放兩的二期啦，沒管過臨床試驗，就別放屁好"
" 嗎？"
" 美國CDC的期刊也被講到像野雞雜誌，realtw很不孤單"
" 耶"
" 大過上百萬劑是說擋疫苗造成台灣人沒得打的上百萬劑"
" 對吧"
" 你先去搞清楚二期是做什麼東西的 再來屁會好一些"
" 本來想說些什麼，想想算了"
" 媽的 一群只會造謠的 真的是積非成是"
" Phase 2a就是proof of concept，一堆不能打入人體？"
" 阿不然Phase 1是打在狗身上？"
" 當初台灣就是沒病例 沒法做傳統三期的雙盲測試，所"
" 以用大量的三期橋接來取代。"
" 當時就是 要嘛 你就是沒法有國產 要嘛只能這樣幹，"
" 當時做這決定時，市面是沒有疫苗的，但當國產疫苗進"
" 入三期時，這是就有疫苗了，所以又面臨倫理問題。就"
" 是 傳統三期也是沒法做的"
" 媽的 某人說 讀大學才投票 某黨就贏了，我看也不見"
" 得，這個年代，讀完大學，文盲也是一堆，香灰吃太多"
" 了"
" 如果我沒記錯，為什麼要由 cdc 做而不是 高端做，又"
" 想到當初有一個插曲，當初資料的來源是 健保局的資"
" 料庫，當初有法律的爭議，所以不能調健保局的資料庫"
" ，這個後來好像有修法。然後用台灣cdc 的名義發，"
" 不知道是不是也是為了法律解套的問題。因為，除非"
" 有健保局的資料庫，不然，誰知道誰打了什麼疫苗，"
" 有沒有確診，幹 你沒這些資料，是要做個屁研究？"
" 股價持續破底"
" 那野雞期刊 會收大學生論文？"
" 側翼好急..這一篇肯定戳到痛點了"
" 開始攻擊質疑的人..備戰2026了"
" 欸這是Early release…"
" 外國人：慢成這樣我們也不要了"
" 還以為現在是2021年"
" 無論如何我家打高端的雙人防疫力真的是好誒"
" 笑死 攻擊質疑的人，你嗎幫幫忙，這個前因後果，在2"
" 021/2022林氏璧早就在podcast講的一清二楚了，一堆"
" 人跟本不懂前因後果 亂抹黑造謠 也講的很爽，什麼二"
" 期沒做這種謠言也講得出來，證據勒？你美國cdc的期"
" 刊，再不濟也是掛美國cdc的名字，你台灣這些人，pap"
" er不用具名嗎？還要不要臉，造假的東西他敢發嗎？台"
" 灣cdc至少是政府單位，東西敢亂發嗎？用點腦好嗎？"
" 這個就是發paper 跟高端股價有啥關係，他也沒做次世"
" 代疫苗了，連bnt都下去了，吵這個真的是相當無聊。"
" 在國外買新聞 然後再內銷啊"
" 現在一堆人都在洗政府單位不可信或是自己就是被洗"
" 的那個"
" 好像他最聰明最清醒一樣然後繼續看一堆陰謀論連訊"
" 息來源都不知道是哪裡的短片"
" 護航的人有沒打高端? 恭喜你幫忙期刊研究，人家國外"
" 23期受試者收錢做測試， 只有台灣直接買來打， 然後"
" 再說你看吧 真實世界保護力好棒. 有其他國訂單嗎"
" 這麼挺高端， 麻煩股票買好買滿， 嘴巴瞎挺身體倒是"
" 很誠實"
" 結論說：高端這麼""優秀""，外國人卻不識貨"
" 體內八劑，高端一定是最頂的，死忠的跟我一起站出來"
" Tigerman001躲起來不敢回了 嘻嘻"
" 有投就上XD 還真的是騙沒念過研究所的， 這麼簡單你"
" 怎麼不先投個十篇讓大家笑笑呀"
" 高端賣不出去一定是因為中共打壓"
" 我還paper跟專利雜七雜八加起來還真的差不多十篇，"
" 但我保證一篇有用的都沒有"
" 高端已經做了三期啊，就是台灣人民當實驗組"
" 人家在講CDC， 你拿什麼野雞雜誌來比"
" 你有十篇CDC再拿來吹啦"
" 我的paper所有權都是tsmc下面，專利都美國，除非有"
" 人認為也是野雞公司啦"
" tsmc又怎樣? 人家就不是學術單位又沒要追頂級期刊"
" 這麼愛跳針怎麼不先丟個十篇CDC， 不是有投就上嗎"
" 論文或期刊內容正不正確，跟有沒有用是兩件事"
" 所以現在你是要舉發tsmc拿假結果去投期刊投專利嗎XD"
" 期刊翻車的不少啊，之前超導體不就是"
" 超導體那個根本沒上期刊好嗎.."
" yoyun10121 這應該很多制造的專利是屬內部制造過程"
" 優化，"
" 無法在最終成品辯別出有沒有使用這個專利發明，或別"
" 人根本不可能用"
" 所以非攻擊性的專利通常沒用，無法告人侵權"
" 我猜是這樣"
" 專利本來就只是他想扯來抬高自己的東西而已啦， 期刊"
" 和專利就差遠了怎麼能比， 專利審查本身就沒在審有沒"
" 有用重不重要， 公司防衛型專利隨便送本來就正常"
" 不過要拿這個來打CDC期刊文章有問題， 那就只能是他"
" 自承TSMC拿假結果去申請啦"
" 不然都是拿正確結果去投， 那是在吵屁"
" 有一種卑劣的品種一天到晚只想跪舔投降"
" 全黨護一人，插手進學術單位，就問你政府單位可不可"
" 信？"
" 哇，TSMC真是厲害，還懂做新藥開發呢"
" 那麼愛挑疫苗，疫情失控前的五月有自費疫苗有幾個人"
" 去打？還不就沒衛生的乞丐"
" 為了反民進黨當然要把美國CDC打成民進黨側翼阿"
" 現在還在扯三期的人真的很可悲，高端真的被可悲的"
" 台灣人害慘了"
" 能賣給外國人賺點外匯嗎"
" 沒打高端， 沒all in高端股票的高端粉比較可悲， 你"
" 們覺得市場價值委屈， 還不買起來? 高端施打佔比只"
" 有4%欸. 這麼委屈怎丟掉一堆? 你們的施打證明呢"
" 台灣cdc變成高端業務，忘記聯亞也有做， 還被冷落"
" 自費疫苗az， 哪有沒人打? 禾馨權貴事件沒看到?"
" 被台灣人害慘在哪? 花一堆經費買欸， 營收一定讚"
" 高端學術上沒問題，次蛋白效果也可能沒問題，問題"
" 在政治上dpp官商勾結亂搞"
" 選民不在乎，懂？"
" 鬼扯什麼政治上dpp官商勾結亂搞，證據是什麼？"
" 聯亞是沒過審查"
" 怎麼期刊被版友說的好像家庭作業，可以貼一下你的"
" 投的期刊讓我們拜讀一下嗎"
" 跳針到還要買股證明@@"
" 想到某在日本賣瓜的貼牌醫生"
" 死忠的免費幫忙做人體試驗，終於有結果了"
" 國家信用根本已經破產...整天洗腦"
" 美國CDC審核不信~國內的也不信~到底誰整天在洗腦"
" 還有一點就是這份報告裡面包了有B M AZ都有"
" 所以台灣CDC也變成這三家業務?"
" 然後合約也公佈了所以勾結的點在那裡?"
" 這麼有用 一定有三期對吧"
" 結果賣不出去有用嗎"
" 還在高端啊"
" 高端學術上做的好也沒屁用吧，又拿不到認證，不然"
" 為什麼這新聞這時候才出來？國際大藥廠賺飽飽的，"
" 誰願意讓你高端入場分一杯羹"
" 那現在是XBB疫苗，高端有嗎?"
" 衛福部投稿 不虧是讓總統親自為股價信心喊話的高端"
" 看到截圖只有三立民視報導完全不會相信"
" 台灣政府：高端疫苗有91%保護力"
" 欸 還在高端 呵呵"
" 這麼好的東西，怎麼沒有40%的人要打。"
" 是說別像丁丁卡時空裂縫了，無論如何就沒人在意高"
" 端。"
" 不管現在結果如何，在2022年左右打進無知台灣人體內"
" 的就是垃圾無誤。"
" 難怪我都沒確診過（三劑高端）"
" 你們信就信阿XDDD高端後期才打的，根本跟其他疫苗"
" 不能比，流行的病毒株根本不同，這麼棒你們怎麼一"
" 堆打果凍的BNT，嘴巴很會講，身體很誠實"
" 現實不就告訴大家 這垃圾做出來最大的用途就是拿來"
" 報廢 之後再怎麼吹也是垃圾"
" 只看到沒良心的人為了奪權不惜扼殺台灣生技產業而"
" 已"
" 所以全世界都在扼殺喔，怎麼都不買，最頂的欸"
" 這個世界都沒有良心啊，有沒有可能有問題的是自己"
" 注意"
" 寫過論文懂的就懂＞_＜"
" 美國當年不給打高端入境惹 不照規矩來是誰在扼殺"
" 台灣敢直接打在人身上勒"
" 我打aa高，到現在沒中過的感覺，這支疫苗還好吧"
" 笑死，就問一句，CDC有沒有核准美國人能打高端?"
" 死忠在那邊嘴一堆，歐美日通通沒核准高端施打啦"
" 我沒接種疫苗只靠巷口廟公的3碗符水 目前也沒中過"
" 中國也沒允許BNT ....  因為都是EUA，且自己國內疫"
" 苗充足，沒必要允許其他EUA"
" 時空裂縫"
" 正常邏輯是沒有政府會大膽到造假去投期刊"
" 笑死 當初去打自費疫苗就真的沒人"
" 這是很不錯的期刊 對投稿內容審核很嚴謹的"
" 喔忘了說美國也不開放az疫苗進去喔"
" 核准藥的是FDA，不是CDC"
" 日本也是吧 只有少量開放az"
" 話說是不是內容無法反駁~所以扯到別的地方去"
" 當年入境美國只有高端要重打 這也要洗記憶 可悲"
" 有誰洗記憶嗎?"
" 疫苗是降低得重症的機率，又不是說打了疫苗就不會感"
" 還有一點就是高端開打之前就說了要出國的先不要考慮"
" 高端"
" 染。怎麼常看到有人用打了某疫苗後沒感染或是有感染"
" 來判斷疫苗的有效性？"
" 正常邏輯是沒有政府會大膽到故意去擋疫苗！！"
" 所以擋啥疫苗?"
" 要擋疫苗az m不擋?這是啥邏輯"
" 疫苗一開始出來是有強調不會感染的機率~是到後面變"
" 異之後~傳染力加強~才沒有強調這個"
" 所以一開始有突破性感染跟群體免疫這話題"
" 所以我說那個外銷訂單呢？股版是要賺錢看實際營收"
" 的好嗎？"
" 在那邊吵，不然進去護盤買一百張啊"
" 那時明明國外就有打了上億劑的疫苗…然後高端連二"
" 期都還沒做完耶…我們是活在不同時間線嗎…"
" 水深仔講不出道理，只會一句側翼好急"
" 然後二期沒做完就整天看到有人在洗有效、疫苗是防"
" 重症…"
" 高端這麼好，記得房子拿去抵押歐印總比在這拼命護"
" 航來的有用，當初為了炒高端手段盡出，擋疫苗，然"
" 後一跌停總統馬上出來開記者會笑死"
" 太晚我們就不要囉"
" 不用期待高端仔會承認高端沒做完二期就EUA的事實，"
" 期刊就是他們最後的倔將"
" 我敢說疫苗現在就是買不到"
" 什麼時候高端二期沒做完？？我真的不記得有這件事，"
" 我記得吵個沒完的免疫橋接算不算數？"
" 擋啥疫苗？去問郭董！你失憶不代表大家都失憶~~"
" 一堆還在洗二期，美國CDC支持的期刊會有這麼蠢嗎？"
" 網軍硬要洗腦"
" 帶風向也不是這樣帶"
" 連817自己都不敢打的東西還在吹"
" 從過往生技股歷史就知道 浩鼎宇昌"
" 不相信高端 是因為政府當時說一堆謊"
" 又再用三立民視洗腦大內宣了"
" 有一說一，沒有就是沒有，科學就是這樣"
" 最頂級的期刊都有刊登後被撤稿的案例 美國CDC的期"
" 刊能避免？"
" 而且怎麼有人在吵說發期刊只是初步研究不是真的能"
" 應用有效？？明明這篇內容就寫了真實世界疫苗保護"
" 效益，就是大規模應用了、就有效了，有成以上，BNT"
" 達95.8%、高端91.0%、莫德納81.8%、AZ為65.7%。專家"
" 研論文發表你不信？台灣CDC你不信？美國CDC也不信？"
" 出口轉外銷？？大內宣？"
" 就問衛福部同不同意未來所有藥物都做二期後就直接"
" 台灣上市使用啦。"
" 一堆鍵盤醫生出籠，最好CDC會隨便收錄"
" 還在高端 笑死 支持的 今天趕快市價掛漲停買進"
" 陳時中你不信？蔡英文你不信？高端你信不信？？"
" 反正高端不生產了，你們也無法驗證"
" 高端當初是一期就上"
" 因為其他期刊的曾經有撤稿案例，你就要全世界每一篇"
" 研究論文都潑糞？？還不如realtw潑野雞雜誌"
" 哪有一期就上，明明在吵免疫橋接算不算數，不要亂洗"
" 記憶"
" 媽的，哪個大德貼個高端二期沒過的新聞來聞香好嘛！"
" 問就是歐印"
" 然後 其實 所以新冠疫苗都是是史無前例的好嘛！ 不"
" 然為啥叫eua?"
" 當初投票的14位匿名專家沒一個敢出來講話，這裡倒"
" 是很多高端專家很急www"
" 什麼無法驗證？這篇就是報告真實世界的疫苗效力，BN"
" T達95.8%、高端91.0%、莫德納81.8%、AZ為65.7%。"
" 然後 mRNA的技術 也是第一次大量施打在人類的 你為"
" 啥不嘴？它冒的風險會低？呵呵"
" 91%還停產幹嘛 趕快改良次世代賣啊"
" 請問你敢在白蓮教徒前面說什麼嗎？"
" 我還要入高端炒四年欸"
" 現在出來 剛好被獵巫而已？"
" 高端可能又要漲停了 下好離手"
" 不是，為什麼要東拉西扯，講不過又扯審查委員匿名現"
" 在沒上ptt股版出來講話？人家專家沒空上PTT是對不起"
" 你嗎？？不要講蠢話，令人越來越沒耐心"
" 高端就是期末考都考完了，現在才交卷"
" 當初抹黑沒保護力的現在開始跳針銷量XD"
" bnt都要掛點了，誰還要出來開發新世代疫苗，你這只"
" 是來抬槓的槓精而已"
" 要不要道歉啊？好好一個疫苗研發出來還被詆毀成這"
" 樣"
" 朦朧間彷彿看見裕隆的影子"
" 為什麼有人要拿eua的標準套在正常藥證上？"
" 我覺得先搞懂EUA跟正常藥證發行的差別吧？"
" 不會說他沒用 身邊打的也有到現在沒確診過的人"
" 但這支問題一直是程序不對啊 補一堆研究報告幹嘛"
" 很明顯快過年 大戶要出貨"
" 現在疫苗已經不像當初是戰略物資 沒一定要國產的急"
" 迫性了，然後又開始洗 檔bnt的論調了，誰都忘了 是"
" 哪個國家檔的 ？不然 還需要美國日本 馳援？"
" 小草們可以連署和柯珊昌寫篇高端=生理食鹽符水的期"
" 刊 讓世界知道台灣生技沒有能力"
" 自己人啊"
" 股版討論保護力幹嘛 信的就買高端股票買起來，到時"
" 賺大錢貼對帳單笑死這群反高端份子"
" 都2024了還在買疫苗股喔 笑死"
"  看是哪些媒體 在吹這事 就知道了啊"
" 就投paper 啊  人家醫學教授也是需要投paper的啊，"
" 不然 各大醫學院的paper數 怎麼會那麼多"
" 我就簡單的問，其他疫苗在最嚴重時都有保護力資訊，"
" 為啥只有高端一直說不清楚。"
" 另外 期刊是審核內容和實驗數據的嚴謹和正確性"
" 因為當時臺灣沒有病例…"
" 當初吵過，上面推文也講過"
" 打沒認證的疫苗你要嗎哈哈"
" 搭上最近莓果事件喔"
" 不如買台灣cost 美廉社"
" 猛爆性根念股"
" 握嗎不是比較強"
" 一星概念股"
" A肝莓表示：你看不起我？"
" 應該會越爛越噴"
" https://i.imgur.com/DZ5zsnw.jpg"
" 最近套在美債，也在想要不要信貸來攤平加碼…"
" 豪猛，給尊重"
" 敢這樣借 基本上不缺錢"
" 我貸款all in已經賠1%"
" https://i.imgur.com/o14bNsf.jpg"
" 一天小跌1%想到利息真的喘不過氣"
" 有單  推推啦！"
" 你們一定覺得 美債 etf 是 送分題？？？"
" 推 賭徒就是要賭到死"
" 老巴呀，發日債借爽爽"
" 前同事3月歐印+貸，現在到處玩樂打卡"
" 推，比一堆整天喊好好賺卻不敢給對帳單的嘴砲仔猛多"
" 了"
" 恭喜"
" https://i.imgur.com/lO1PKOw.jpg"
" 厲害"
" 猛"
" 賭很大 推"
" 美股開殺"
" 房貸寬限期1500+3500質押https://i.imgur.com/XQonu"
" B8.jpg"
" https://i.imgur.com/oY1Twnt.jpg"
" 去年高點下來崩約6千點，用別人的錢套利還是滿爽的"
" 藍燈但股價在這位階，有點辛苦啊"
" 準備賺爛  恭喜"
" 你是不是信了長天期債券ETF未來“穩賺”的..."
" 大家都玩這麼大"
" 丸子 多蛙開始show損益 只差專職文了"
" 有單有推"
" https://i.imgur.com/hZeDNO3.gif"
" k大強阿5000W套利 1500等於開到最大質押2倍多"
" 這波就可以退休了，加油"
" 推 有單真男人"
" 貸款的人真多 有單有推"
" all in 啦"
" 丸子 要崩的訊號 開始秀賺翻文"
" 大屌哥"
" 絕對不會崩 融資還很低+這波都是法人買上去"
" 還有根本沒創歷史新高 創歷史新高才會崩"
" 我投入金額跟你差不多，但是沒有借款還留400萬備用"
" 我做股票原則是不借款，用閒錢，沒壓力"
" 敢借錢開槓桿都是有功夫的，少年股神不要學"
" 娘子快出來看 好多有錢人"
" 厲害，我只有房貸，不知道能不能借信貸"
" 保重，希望不要看到新聞"
" 生命週期投資法"
" 開始抓最後一個遊戲開始"
" 借錢原則就是只作極低風險套利近3%，三年安全走過"
" 融斷及6千點崩跌，只差飛彈過來的風險。"
" 好猛"
" 借錢槓桿就買高股息ETF就好 單一股票怕會撐不住"
" 電信股 統一 金融 那種穩穩地"
" 可以房貸+信貸+車貸+股票質押 槓桿可以開到4-5倍"
" 房貸500-1000W 信貸300W 車貸50W 在質押*2倍約2000W"
" 假如自己還有一點本金200W 大概開完可以到2000W以上"
" 去年崩6000點都沒社會新聞斷頭了 現在更不可能"
" 敢這樣借錢玩 肯定都又想過風險 不會allin但一個股"
" 真的要斷頭 卷商也會先幫你賣掉了"
" 祝福~勇者 可以分享你買了甚麼嗎"
" 大家到底賺多大xd"
" 感謝大家的資金注入"
" 推文的人都很擔心你的錢"
" 他能借這些就表示銀行核過的現金流可以扛的住"
" 財富彎道超車看這波了，哥加油！"
" 股市波動能不能扛住就看自己了"
" 看到一堆人在擔心就知道穩了 繼續噴"
" 別人一根漲停10%，我套1年才快3%，差別就是睡得著，"
" 克服貪念再來談借錢投資。"
" 股市不貪婪 就是沒辦法大賺 永遠都定存 一輩子都窮"
" 本金1百萬全職做股票 明年可以買到大安區的房子嗎"
" 哇賽6.73%都借出來了all in了"
" 賺爛了"
" 閒聊本來就一堆多軍反串空軍啊XD 不要對閒聊太認真"
" 我存款10萬早就歐印了"
" 呃，股神好像愈來愈多，是不是要準備...."
" 散戶整天想說要崩盤 笑死 今年沒有人何一天-300黑K"
" 連最猛2021年都很多天-300以上 今年籌碼超穩"
" 好猛"
" 賺爛了 賺爛了 沒被閒聊恐慌仔騙到的全都賺爛了"
" 這裡是借貸板?給我看借多少錢?"
" 借到最大 再開槓桿 選擇權開下去"
" 有單就推 一路平安"
" 失敗就砍掉重練而已…18年後又是條好漢"
" 崩崩"
" 退休 跟  馬上退休…."
" 這串是在尬廣是不是"
" 這篇出來就跌了"
" 問就是all in…等著當股神名利雙收"
" 我們懷念你"
" 看成藍波"
" 讚啦 億來億去近在咫尺"
" 還在魚頭 你會贏"
" 反指標"
" 完了選號來了"
" https://i.imgur.com/m8duedy.jpg"
" 昨天第一時間就覺得怪，果然XD"
" 反指標"
" 希望這種文多幾篇"
" 朝聖 文一出 一根長黑招待"
" 朝聖"
" 朝聖"
" 爽哥你怎麼變這樣"
" 持股今天死魚 科科 小漲繼續賺"
" 韭菜 你好"
" 今天真刺激"
" 兩百點 謝囉"
" 一po文就跌 反指標是你"
" 遲早得收斂 拖越久越有利囉 但如果急起來下山速度嚇"
" 死人了... 看戲"
" 恭喜大家都賺爛"
" 今天真的謝囉"
" 蒸是蟹囉"
" 朝聖推"
" 你說藍色是你最愛的顏色"
" 崩到你叫媽～～～崩崩"
" 我笑了"
" 就說有這種文就代表訊號來了 屢試不爽"
" 朝聖"
" 笑死 韭菜就是長這樣"
" 房子法拍不如便宜賣股友"
" 超大型韭菜 4ni?"
" 謝囉"
" 淺藍色外套"
" 今天不敢在閒聊區講話了?"
" 質借該補錢了吧"
" 你是不是現股做多，期權放空？"
" 歐硬文一出準到不行"
" 你484主力"
" 維持率159算安全嗎 還是要準備停損"
" 我是不敢融資啦~不過我又補了幾張00923"
" 最近市場好"
" 越低越存，再來一次萬二深淵吧，餓很久了"
" 夠勇，給推，我爸三十年前就是這樣搞到複數八位數"
" 負債的"
" 帳面獲利沒很多啊，跌下來也賠不多，才押兩口大台"
" 笑死 奈米身家就別貼了吧"
" 有做股債配置 已經相對安全的作法"
" 風險沒很高 應該還好"
" 不借是棒槌 歐印吧"
" 已經領第二年股利了"
" 樓下欣哥"
" 可以蹲 價位算甜，有點耐心就好"
" 紀威概念股"
" 買這支不如4958 台郡壓在蘋果沒未來"
" 還好只用零股買 慢慢撿ㄅ"
" 營收不是大都反應在Q3嗎？ 可以再蹲一下吧"
" 為啥是記威"
" 最後winner"
" 繼威是員工吧 可以查戀愛教練 紀威 就知道了"
" 樓上是戀愛家教"
" 猛"
" 一定會成為股票市場的最後winner"
" 可以給過"
" 哇喔"
" 台郡破百已經很強了我親戚9x就扔了"
" 先下來接我"
" 領了兩年的股利，很棒"
" 變異的螃蟹"
" 現在價位算安全，明天開盤撿兩張"
" 未來還有新航線"
" 到底四月還是五月"
" 啥？沒注意有折扣碼 已經丟掉了"
" 要賺爛了"
" 未來新航線繼續開  還在成長期"
" 5月多了洛杉磯線，營收當然創新高"
" 這檔保守估計8月底42-44元"
" 千張機票折扣碼好棒！"
" 洛杉磯線我長榮海也有"
" 會不會在洛杉磯搞一次日本驚嚇事件？"
" 可以加碼嗎"
" 新航空base比較低，新航線一直開，成長率會飆很快"
" 然後eps0.07"
" 請問上次的增資（股票）什麼時候進來？"
" 有折扣碼？！已經丟掉了QQ"
" 噴爆？"
" 44太保守了吧，超級低耶，保守至少60吧"
" 明天加碼再加碼"
" 地板50 大家抓好了"
" 這檔籌碼集中，要飆起來很恐怖"
" 這家的增資飆的比 盈收成長還快 .."
" 要起飛了 大家快入座"
" 0.07股價35...往後還有一堆增資"
" 增資收到今天沒那麼快進吧"
" 睡袋概念股"
" 增資q2前會進吧"
" 上市前也應該會增資"
" 起碼要比東哥高"
" 幹 一千元被我撕掉"
" 靠杯"
" 有折扣碼"
" 要再開炒一小波嗎 打個暗號"
" Fu糗"
" 不知道股東戶號阿…"
" 飛機數沒有增多，那只能靠漲價了"
" 可以去集保e存摺，裡面投票的地方就可以查了"
" 謝謝"
" 感謝提醒折扣碼，看到沒紀念品就丟一邊了"
" 19元怎麼輸啦"
" 賺爛了"
" 笑死，台灣人真的賭性堅強"
" mom 1%.."
" 興櫃是玩刺激的 大家不懂"
" 鄉民一片樂觀"
" 這檔差不多值20-30"
" 20差不多合理，30高估太多"
" 17元怎麼輸啦"
" https://i.imgur.com/D0dlCNn.jpg"
" 真的有！ 差點丟掉"
" https://i.imgur.com/9YOOla6.jpg"
" A350屌打777奴隸艙"
" 折扣碼騙你買機票衝營收，比發紀念品更狠"
" 哇喔 竟然有折扣碼"
" 要起飛了？"
"  瓜哥:"
" 難怪今天那麼硬"
" 沒接到QQ"
" 下面一位"
" 說好的"
" 一定要__哦~~"
" 買了會幸福嗎？"
