"留言"
" 阿姨再來要爆噴到70  今天已經卡位了"
" 融資又來了 慘 塊陶阿!!!"
" 哲哲這兩年不買，現在才買0050，套死！"
" 5字頭 當傳家之寶 閒錢沒打算賣"
" 200塊沒買，那時候預計買10張，虧了170*10，虧損縮"
" 小中"
" 50張 - 200W"
" 虧個3萬趕緊跑了"
" https://imgur.com/gallery/aPFMfJk"
" -30萬"
" https://i.imgur.com/k8Kno4s.jpg"
" 0 沒買"
" 完全沒買台GG"
" 虧越多的越有錢"
" 300萬"
" -3萬吧"
" 來搞笑的嗎？ 三萬還不如去買樂頭"
" https://imgur.com/Fki86Tm -1，327萬一沒停損輸更多"
" -20% 數字不想算"
" 折賠800了吧，他還有攤平耶"
" 12w"
" 250幾買的，還沒虧到"
" 持續加碼0050之後必漲有啥好怕"
" 那些玩短線都是賺這賠那不敢重壓沒屁用"
" 0050持續買進就對了，三五年必漲"
" 再等等！我準備200進場解救眾生"
" 怕就買鴻海，欣哥買三百多張怕什麼"
" 疫情前成本價32x抱到688一路跌到470出光 少賺五百"
" 萬哭哭"
" 至今日-2143310元"
" 10股股東買來看戲的"
" 大概20幾萬吧"
" 感謝蘇光頭"
" 半山腰痛痛的接"
" 0050目前手上未損益賠78萬"
" 0"
" 這裡當然均價250 680賣啊 廢話？"
" joeman應該來回這篇"
" 0"
" 快9萬，加上0050更多了QQ"
" 成本500以下的根本不用怕"
" 股東人數一直增加怎麼漲"
" 0，賺飽跑了，高歌離席，沒人虧錢"
" 抱過688 虧多少就不說 三張 QQ"
" 才3萬….真是恭喜你"
" 已減碼，但認賠10萬  Q_Q"
" 沒賣=沒賠 懂？"
" 200股 虧3萬"
" 你沒有賠六位數 還好吧"
" 400以下閉著眼睛加碼買"
" 為什麼會虧?上天掉下來的禮物留多少賺多少吧"
" 不只是GG 買fuck的也很慘"
" -39萬 愈低我愈買"
" 19股 -3200"
" 22張 賠300"
" 賠一百萬 QQ"
" 00000"
" 對"
" 550樓"
" 金融賠100真的沒有很難 年初買又重壓的QQ"
" 300股也敢拿出來。主力工讀生反串想誘多嗎？"
" 英雄好漢 越輸越笑"
" -90"
" 沒買，沒虧"
" 600T的站出來"
" 虧到認真上班惹"
" 原po這樣還好吧 https://i.imgur.com/dvvr6z7.jpg"
" 今天收盤價-34%"
" *-24%"
" 0050今天-27%"
" 樓上p大好猛 但看來要有擺10年的決心惹XD"
" 33%"
" 買一張 -7"
" 買300張再來談啦"
" 我鄰居大媽們之前每天吱吱喳喳 600以下開始買 後來"
" 很安靜都沒在討論股票了 最近人都不見了"
" 我505買502賣，同事說會漲，他一直買，從600以上買"
" 到400多，10幾張沒出，我現在都不敢跟他聊股票"
" 之前那些一直喊0050，台積電經的少年股折，也全部"
" 噤聲不談股票"
" 擦鞋童加人多的地方不要去最經典的例子就是台積"
" 一月17日688峰頂  法人持股77.29%到今天73.23%  371"
" 谷底深深深幾許 慘戶虧錢 韭菜無重數"
" 一萬2..繼續想到再買"
" -100"
" 手上沒GG，不用賠。"
" 上面p大才是真的有尬次，-3萬就崩潰的少年仔真的不"
" 適合學人當股神"
" 等200再來接，爽"
" 0元。 QQ"
" 均價613還沒賣..."
" 512學長來了......"
" 注意 在那叫什麼叫"
" 用期貨從560空到450，中間還參加過除息兩次"
" -1.2w 買美金賺回10倍"
" 原來百萬散戶都在這 會上新聞了"
" 那叫攤平不叫加碼"
" 本想玩短替克，結果腳麻"
" 俺零股仔，賠一萬七"
" 460有什麼好講 600左右再來"
" 0。人多的地方不要去，恐守不住300"
" N年前 7張多 平均買賣價低於100 最近帳面少賺到不想"
" 算"
" 散戶一堆 哪怕止跌 誰來抬轎 這是我的疑問"
" 被吹出來的屎"
" 虧到算不出來了 這樣可以嗎"
" 450股就...8了 哭哭"
" 人家恐懼我摔死"
" 300 股 -21700"
" 快25萬了QQ"
" 加0050破30萬"
" 250收"
" 3萬也敢發文"
" -30萬，持續攤平..本益比下修太快，經驗不足槓"
" 200股  2萬"
" 20萬 QQ"
" 110"
" https://i.imgur.com/L0Hinl7.jpg"
" 沒賣不算賠 T_T"
" 美股adr虧了15萬以上吧，還不算台股買相關ETF虧損"
" 2開頭認為會有拋售潮"
" 0"
" 一萬五"
" 0"
" 250收"
" 這禮物費用真的都給哲哲負擔的話我買爆"
" 0"
" https://imgur.com/a/H2wrZYq"
" 我虧了8000"
" 虧5000左右 怕爆"
" -30萬"
" 財富對哲"
" 還正的 快要跌倒成本了 還被我媽嘴"
" 叫什麼叫這兩年賠了十萬"
" 多數人買在500-600"
" 沒量也沒圖"
" 笑死 Multikine準備比北極星的重磅藥物 你保重"
" 其實你是想要人拉上去吧XD"
" 無聊"
" 我還在車上耶"
" 面板空下去數錢"
" 看成友達XD"
" 賣掉一半，真的被你發現XD"
" 你會贏 年興既視感"
" 這種量 不必幫高調"
" 頂多到34"
" 看起來還不錯 列入觀察 25以下考慮"
" 咖啡水竟然出現 看來穩了"
" 這種交易量你去空 等著被狙擊"
" 禮拜一困霸數便當"
" 定期定額設定下去就忘了這些事了"
" 糕點"
" 0050拆拆會買!! 大賺幾百萬!!"
" 哲安基金 蒿兔路思"
" 妳根本沒搞懂ETF"
" 費用高又怎樣   會漲就好啦"
" 0050不就是定期定額嗎…."
" 數字比較好記"
" 是你太窮"
" 手續費跟管理費等內扣是不同的東西… 你應該搞混了"
" 然後要作短線的當然選交易量高的，所以交易量高啊"
" 1樓 +1XD我也是"
" 以長線投資人來說選006208合理，但交易量好易借券折"
" 溢價好仍然也是0050的優勢，沒有一定要006208。"
" 老牌 量穩定qq?!"
" 0050 在台灣還算可以了好ㄇ"
" 沒錢買是你的問題 不是0050的問題"
" ETF就是比誰活得久"
" 可口可樂貴 你喝不"
" 暱稱 你是女生？只確定是韭菜 底部還沒到"
" 便宜版本0050是什麼"
" 多年績效擺在那 其他檔可變不出來"
" 說0050太貴是那個熱火大叔 開始說的吧....然後漲上"
" 去之後又說:我都買回來了... XD"
" 成交量又不見了 出貨好開心的概念"
" 名稱好記 很多人定期定位就不管了"
" 每單位價格高是有個不利定期定額的小缺點，就是如果"
" 會漲價比較重要"
" 2022了，一堆實證擺在那邊，熱火大叔根本笑話！"
" 每月金額1千的小資族，實際能買到的單位數很少，導致"
" 1千元剩餘未買股的金額較大，用個較極端例子，每單位"
" 501元，那麼1千元只能買1單位，然後剩499"
" 套房很大擠的進就好了"
" 即使在一百多元的價位，如果來到170元/單位，那麼1千"
" 只能買5單位，然後有150元剩餘，剩餘比例還蠻高的"
" =="
" 愈買愈貴 不就代表有在漲  這樣還嫌"
" 便宜版本的50是什麼？6208嗎？我個人是選50，因為名"
" 字聽起來比較爽，那一點點的成本差異根本無所謂。"
" 然後你疑問股價不跌，代表你根本搞不清楚狀況。"
" 內容物佔比不同怎麼比"
" 不然韭菜是怎麼來的              就像我QQ"
" 有折安基金阿"
" 本來就太貴啊，1張10幾萬，一般上班族要幾個月才能"
" 買得起1張！！"
" 覺得貴你可以買零股阿XD 是說阿，美國都有小數點股"
" 票了台灣都沒有，真的輸人一節耶"
" 然後熱火大輸的鬼話不要聽，0056就是垃圾長線投資會"
" 被氣死"
" 好的東西會越來越貴"
" 定期定額買零股，沒差吧。假設漲到150你也嫌貴"
" 不是每個人都懂股票......"
" 問題是樂活大叔說0050太貴時，0050才85元左右，另外可"
" 以買零股呀.....不難吧~~"
" 你考上台大...就認為全天下的人都該考上台大？"
" 你懂...其他人就應該懂？？這道理黑簡單吧"
" 現在不加入會賺不到市場報酬阿"
" 很多人...股票認識不多啦"
" 反正樂活大叔的話，甚麼0050太貴，K<20買;K>80賣...."
" 回測時都很難看啦....這時他就會說...安心啦..."
" 先跟你說KD紀律，紀律不行就說變通，回測不行就說安心"
" 0050就是必勝法阿 買的人直接從a看到z"
" 股票買賣數量一樣好嗎，你怎麼不說怎麼那麼多人賣"
" 0050成本比006208高一點主要是因為實物申購"
" ETF的價格就是組合股票的價格，沒有貴不貴的問題"
" 便宜的ETF就是股票組合的價格比較低，你買也沒有賺"
" 到什麼"
" 因為這世上大部分都只是凡人，沒有那個時間跟精力"
" ，也沒有企圖心跟毅力學習股市投資入門，只能到處"
" 晃晃跟大家一起買ETF。狀況好的就是獲得一般報酬餓"
" 不死，狀況不好的就是額外付會員費給韭菜投顧爽，"
" 自己的報酬率就更普通了。"
" 每天買一點，一年後你就是年線，十年就是十年線了"
" 0050遠優於高股息"
" 0050定期定額零股買啊 貴不貴重要嗎？"
" xd"
" All in仔會跟你跳針說萬八定期定額 XDD"
" 便宜50是什麼 嫌棄就買2498"
" 我這個all in仔在十幾年前就ALL IN啦  XDD"
" 知名度吧，連沒買股票的阿嬤知道0050"
" 因為哲哲買了0050 買了四千萬 變成哲安基金"
" 可以買零股啊"
" 零股價跟整張價不同 交易時間久"
" 那時才能全零股"
" 一堆人買台gg更貴的個股你怎麼不問"
" 貴不貴不是在說價格 是費用 推文在鬼打牆嗎"
" 貴死了現在之前沒有跟現在根本不要進"
" 想要成本更便宜就去買Vanguard 的ETF"
" 台灣交易成本就這麼高也沒辦法"
" 買不配息0050連結基金更省， 直接免稅， 低消3000元"
" 成本影響順序: 稅 ＞ 管理費 ＞ 手續費"
" 數字佔便宜"
" 熱火…..我剛還想了一下是誰"
" 因為交易量大容易操作 對於你種小散戶當然沒感覺嘍"
" 貴可以買零股 到底是在貴三小"
" 不就是6208"
" 山寨2330阿"
" 貴可以買零股+1 我都趁跌回月線時買個50-100股….."
" 方便啊 不用看"
" 完全不用看，有新聞出來大跌"
" 買股期啊"
" 在意手續費幹嘛，9菜賠一次不知道幾%去了在哪在意"
" 0.1 0.2？？？？"
" 0050期貨 讚！"
" 一萬元差個一元有很多？？"
" 呵呵呵 0050成分股 每年換沒幾支"
" 還敢收這麼貴管理費 會買的也是天才"
" 元大證卷感謝您"
" 交易量比較大"
" 徵台新25折"
" 可憐智原！"
" 智原誰在賣！"
" 可悲慘戶 自己踩自己"
" 還好成本145的智原還抱著"
" 智原那裡有可憐？都漲一大波了"
" 樓下你說說會不會越關越大尾？"
" 不會 因為我買了：）"
" 中視應該可以漲到選舉啦 上看1000沒問題"
" 樓下沈春華"
" 中視小叮噹"
" 這隻的缺點就是沒有融券嘎"
" 乾 不對，小叮噹是華視"
" 中視烏龍派出所"
" 中視我們這一家"
" 感謝原po這波有跟到 今天先下車了"
" 大股東旺中集團"
" 感謝原波！今天也下車了！"
" 謝謝原PO 雖然後上車 但是有賺到"
" 處置就是冥牌好嗎"
" 感謝  今天先下車了"
" 謝哥 昨天提早下車 小賺出場"
" 內地？"
" 那也要老共願意讓美金出去"
" 這個就葉克膜的功能而已 暫時續命"
" 就算保交樓 也有人不想繳房貸"
" 比特幣轉出去就可以了"
" 還真的是輸出通膨"
" 杯水車薪一個省都不夠用"
" 股板還真多中國房市新聞"
" 韭菜多做個幾次核酸 2000億就有了"
" 看成性專區"
" 能幹嘛"
" 呆帳兆以上"
" 看來壓力最大的不是CCP政府 不是開發商 而是銀行"
" 銀行被迫/被鼓勵/被迫鼓勵放款給這些開發商"
" 那個保交樓已經被戳破是演戲，幾個工人在那邊裝忙，幾"
" 根吊臂在那邊偶爾轉過來，偶爾轉過去"
" 不過這些銀行看來也是國營 最後其實還是回歸政府"
" 為的就是希望那些房奴韭菜可以繼續繳月供而不要停供"
" 照理說已封頂的樓應該是最容易交樓的，連這種都爛尾"
" https://www.youtube.com/watch?v=SbuRaNe7nRo"
" 這叫大破大立，低薪彎彎看不懂啦"
" https://www.youtube.com/watch?v=nIOY7WTOsuY"
" 最莫名的就是房子都還沒蓋好就要購房者貸款，錢還可"
" 以先挪走"
" 共產黨的預售制度比資本主義國家還資本"
" 其它搜尋表演式复工 https://imgur.com/puhe3l7.jpg"
" 哪個國家的新聞？"
" 他們連原本理應被監管不該被挪用的錢都能A走"
" 因為監管的單位是地方政府OX局，而地方政府就是賣地"
" 賣得最賣力的幕後黑手"
" 正常國家預售爛尾就賠掉頭期工程款，中國居然還要背"
" 全額房貸，看這韭菜割的。"
" 有銀行跳出來講他們放款一切合規 有房管局文件指示"
" 監管單位同意放款銀行只能配合 那爛尾是誰的鍋？"
" 爛尾房那個放款流程超驚悚的，根本人治的極致"
" 祖國新聞寫內地哪裡不對了"
" 中國房產建商槓桿開超大 連環暴一定很刺激"
" 亞洲貨幣競貶比賽啦，哈哈我要先貶嘍～"
" 這波韭菜躺下看來效果不錯"
" China的新聞！兩千億就夠嗎？很懷疑！"
" 航運 https://i.imgur.com/gEKaCP0.jpg"
" 忙半天才來看 結果2388還是沒上100 廢物主力"
" 今天偷點偷很大唷，讚讚"
" 空單快回補喔 準備大爆嘎了= ="
" 剛又買了一罐可樂 GOOO"
" 歐洲那麼噴  美期加油好嗎"
" 還滿想看看是不是還會有航運新文章出來"
" 拜託晚上再殺破底 禮拜一再開低收屍"
" 國巨圖沒用了吧 船營收高點是今年中"
" 歷史會有相似性 但個別差異還是很大"
" 13800會撐但是撐得住嗎？"
" 今年長榮第四季會不會只剩下單季eps 2而已"
" 國巨圖在航運面前就是個笑話"
" 阿榮怎麼突然這麼被看衰 有什麼深仇大恨0.0"
" 台幣30.6，月底會看到32嗎"
" 國巨圖真的不要不信"
" 航運最後的基本面也掰了 運價直接回起漲點 股價自然"
" 也回起漲點 真的BBQ了"
" 一次賺十年，後面接的是一次賠10年"
" 國巨當初還比航運強 至少有一個完整的反彈波"
" 乾 想到長榮朋友今年又可以領扯到爆ㄉ年終就覺得選"
" 下禮拜一開盤打算把長榮全部出清了 抱了一年三個月"
" 擇跟運氣比努力重要"
" 央行怎麼沒有像前2年阻升值一樣拼命擋?"
" 你回頭a一下文章 每一篇都嘛講得信誓旦旦這次不一樣"
" 啥環保法規 獨佔市場 航運減班  結果運價續繼探底"
" 聯盟不是傻子 環境已經改變 balabala的之類"
" 基本面大師一直壯膽  結果預測不了為啥運價一直跌"
" 我記得論述不是說，剩三大聯盟不會再殺價XD"
" 你普通人看多看空 那都正常 反正大家看法想法就不同"
" 看來是客戶沒需求，不用聯盟殺，客戶先砍"
" 你看  講到後面變成看空的都是不懂價值偏激的東西"
" 我當初抱營建股抱這麼久  也沒有跟看空的吵來吵去"
" 阿榮就算回到20年Q3的水準 一年eps也有個15-20 0.0"
" 只能說可憐啊 運輸終究被認為是低階產業 只能賺那一"
" 點點錢  只有科技產業才有fu糗"
" 手頭現金好好轉投資貢獻個4-5塊eps也不難"
" 是能有多糟 0.0?"
" 轉型地產公司! 炒房!有FU糗!"
" 人家還是海賊王聰明，喊一喊就收割走人了"
" 水鬼套一輩子"
" 今天加入空軍的可以稱作韭中之王嗎？"
" 一年15-20，股價也15-20啊，台股航運本益比長期就在"
